model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/PHP/v1	5.90
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/KDE4/v2	6.10
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/ParaCrawl/v1	16.90
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/OpenSubtitles/v2018	8.50
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/OpenSubtitles/v1	8.90
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/OpenSubtitles/v2016	7.60
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/ECB/v1	11.40
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/DGT/v4	17.20
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/EUbookshop/v2	16.20
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/Europarl/v7	18.70
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/Europarl/v3	13.50
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/JRC-Acquis/v3.0	11.40
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/EMEA/v3	12.60
model_en2fihumk	fi	ce-mean-words	data/raw/test/en2fi/GNOME/v1	6.10
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/Books/v1	3.80
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/PHP/v1	6.60
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/EMEA/v3	11.70
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/EUbookshop/v2	23.20
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/Wikipedia/v1.0	17.30
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/DGT/v4	22.80
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/ECB/v1	14.40
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/JRC-Acquis/v3.0	22.10
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/Europarl/v7	23.60
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/OpenSubtitles/v2018	15.20
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/OpenSubtitles/v2016	14.80
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/OpenSubtitles/v1	11.10
model_en2fihumk	hu	ce-mean-words	data/raw/test/en2hu/KDE4/v2	5.00
model_en2fihumk	mk	ce-mean-words	data/raw/test/en2mk/OpenSubtitles/v2018	23.20
model_en2fihumk	mk	ce-mean-words	data/raw/test/en2mk/OpenSubtitles/v2016	22.60
model_en2fihumk	mk	ce-mean-words	data/raw/test/en2mk/KDE4/v2	5.90
model_en2fihumk	mk	ce-mean-words	data/raw/test/en2mk/GlobalVoices/v2017q3	11.60
model_en2fihumk	mk	ce-mean-words	data/raw/test/en2mk/GlobalVoices/v2015	11.50
model_en2fihumk	mk	ce-mean-words	data/raw/test/en2mk/SETIMES/v1	9.50
model_en2fihumk	mk	ce-mean-words	data/raw/test/en2mk/SETIMES/v2	11.90
model_en2fihumk	fi	translation	data/raw/test/en2fi/PHP/v1	5.90
model_en2fihumk	fi	translation	data/raw/test/en2fi/KDE4/v2	6.10
model_en2fihumk	fi	translation	data/raw/test/en2fi/ParaCrawl/v1	16.70
model_en2fihumk	fi	translation	data/raw/test/en2fi/OpenSubtitles/v2018	8.60
model_en2fihumk	fi	translation	data/raw/test/en2fi/OpenSubtitles/v1	8.90
model_en2fihumk	fi	translation	data/raw/test/en2fi/OpenSubtitles/v2016	7.70
model_en2fihumk	fi	translation	data/raw/test/en2fi/ECB/v1	11.30
model_en2fihumk	fi	translation	data/raw/test/en2fi/DGT/v4	16.90
model_en2fihumk	fi	translation	data/raw/test/en2fi/EUbookshop/v2	16.10
model_en2fihumk	fi	translation	data/raw/test/en2fi/Europarl/v7	18.60
