model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/Wikipedia/v1.0	11.00
model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/SETIMES/v1	21.50
model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/SETIMES/v2	25.80
model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/OpenSubtitles/v1	18.10
model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/OpenSubtitles/v2016	22.10
model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/OpenSubtitles/v2018	21.90
model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/Europarl/v7	39.20
model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/KDE4/v2	6.90
model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/Tanzil/v1	5.80
model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/EMEA/v3	14.30
model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/JRC-Acquis/v3.0	29.90
model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/EUbookshop/v2	34.30
model_en2bgdefi	bg	ce-mean-words	data/raw/test/en2bg/DGT/v4	31.10
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/Books/v1	5.10
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/EUbookshop/v2	19.10
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/PHP/v1	8.00
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/Tatoeba/v2	21.70
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/GNOME/v1	6.30
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/OpenOffice/v2	9.30
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/TED2013/v1.1	16.20
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/MPC1/v1	8.80
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/EMEA/v3	17.20
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/JRC-Acquis/v3.0	23.30
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/Wikipedia/v1.0	8.50
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/DGT/v4	24.00
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/ECB/v1	18.30
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/ParaCrawl/v1	15.30
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/OpenSubtitles/v2018	13.90
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/OpenSubtitles/v2016	13.40
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/OpenSubtitles/v1	11.50
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/KDE4/v2	6.80
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/GlobalVoices/v2015	14.50
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/GlobalVoices/v2017q3	14.60
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/WMT-News/v2014	13.20
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/News-Commentary/v9.0	12.20
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/News-Commentary/v11	16.90
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/News-Commentary/v9.1	17.40
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/MultiUN/v1	24.60
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/Tanzil/v1	5.50
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/Europarl/v7	24.00
model_en2bgdefi	de	ce-mean-words	data/raw/test/en2de/Europarl/v3	17.00
