model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/OpenSubtitles/v2016	6.70
model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/OpenSubtitles/v2018	7.20
model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/UN/v20090831	5.00
model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/GlobalVoices/v2017q3	5.70
model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/GlobalVoices/v2015	5.40
model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/TED2013/v1.1	6.00
model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/KDE4/v2	3.40
model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/Wikipedia/v1.0	8.30
model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/Tanzil/v1	0.10
model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/News-Commentary/v11	8.40
model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/News-Commentary/v9.0	10.10
model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/News-Commentary/v9.1	13.50
model_en2arcsdaetfr	ar	ce-mean-words	data/raw/test/en2ar/MultiUN/v1	7.80
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/PHP/v1	10.50
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/OpenSubtitles/v2016	10.40
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/OpenSubtitles/v1	8.10
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/OpenSubtitles/v2018	10.90
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/GlobalVoices/v2017q3	10.90
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/News-Commentary/v11	15.30
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/News-Commentary/v9.1	15.00
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/News-Commentary/v9.0	11.40
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/ECB/v1	19.90
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/DGT/v4	27.90
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/KDE4/v2	9.50
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/EUbookshop/v2	25.40
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/EMEA/v3	14.90
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/Wikipedia/v1.0	28.00
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/ParaCrawl/v1	14.10
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/Europarl/v7	26.70
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/Tanzil/v1	2.40
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/WMT-News/v2014	12.30
model_en2arcsdaetfr	cs	ce-mean-words	data/raw/test/en2cs/JRC-Acquis/v3.0	26.70
model_en2arcsdaetfr	da	ce-mean-words	data/raw/test/en2da/Europarl/v7	30.50
model_en2arcsdaetfr	da	ce-mean-words	data/raw/test/en2da/Europarl/v3	23.10
model_en2arcsdaetfr	da	ce-mean-words	data/raw/test/en2da/KDE4/v2	10.50
model_en2arcsdaetfr	da	ce-mean-words	data/raw/test/en2da/ECB/v1	21.90
model_en2arcsdaetfr	da	ce-mean-words	data/raw/test/en2da/DGT/v4	27.00
model_en2arcsdaetfr	da	ce-mean-words	data/raw/test/en2da/EUbookshop/v2	23.80
model_en2arcsdaetfr	da	ce-mean-words	data/raw/test/en2da/OpenSubtitles/v2018	16.90
model_en2arcsdaetfr	da	ce-mean-words	data/raw/test/en2da/OpenSubtitles/v2016	15.60
model_en2arcsdaetfr	da	ce-mean-words	data/raw/test/en2da/OpenSubtitles/v1	16.70
model_en2arcsdaetfr	da	ce-mean-words	data/raw/test/en2da/JRC-Acquis/v3.0	27.40
model_en2arcsdaetfr	da	ce-mean-words	data/raw/test/en2da/EMEA/v3	19.00
model_en2arcsdaetfr	et	ce-mean-words	data/raw/test/en2et/JRC-Acquis/v3.0	20.90
model_en2arcsdaetfr	et	ce-mean-words	data/raw/test/en2et/DGT/v4	22.90
model_en2arcsdaetfr	et	ce-mean-words	data/raw/test/en2et/ECB/v1	13.60
model_en2arcsdaetfr	et	ce-mean-words	data/raw/test/en2et/EMEA/v3	13.50
model_en2arcsdaetfr	et	ce-mean-words	data/raw/test/en2et/EUbookshop/v2	21.90
model_en2arcsdaetfr	et	ce-mean-words	data/raw/test/en2et/GNOME/v1	7.40
model_en2arcsdaetfr	et	ce-mean-words	data/raw/test/en2et/Europarl/v7	20.90
model_en2arcsdaetfr	et	ce-mean-words	data/raw/test/en2et/KDE4/v2	6.80
model_en2arcsdaetfr	et	ce-mean-words	data/raw/test/en2et/ParaCrawl/v1	7.50
model_en2arcsdaetfr	et	ce-mean-words	data/raw/test/en2et/OpenSubtitles/v2018	18.40
model_en2arcsdaetfr	et	ce-mean-words	data/raw/test/en2et/OpenSubtitles/v2016	18.80
model_en2arcsdaetfr	et	ce-mean-words	data/raw/test/en2et/OpenSubtitles/v1	16.90
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/Europarl/v3	24.70
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/Europarl/v7	32.50
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/TED2013/v1.1	22.30
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/GNOME/v1	11.90
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/KDE4/v2	8.50
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/GlobalVoices/v2017q3	20.40
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/GlobalVoices/v2015	20.00
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/Books/v1	9.10
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/OpenSubtitles/v2016	14.80
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/OpenSubtitles/v1	11.30
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/OpenSubtitles/v2018	16.60
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/WMT-News/v2014	20.40
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/Tatoeba/v2	25.70
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/UN/v20090831	19.50
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/MultiUN/v1	25.10
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/OpenOffice/v2	10.30
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/JRC-Acquis/v3.0	30.90
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/DGT/v4	26.90
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/ECB/v1	19.50
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/EMEA/v3	19.20
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/PHP/v1	10.60
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/News-Commentary/v11	21.20
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/News-Commentary/v9.0	15.80
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/News-Commentary/v9.1	21.40
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/giga-fren/v2	15.40
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/ParaCrawl/v1	17.40
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/Tanzil/v1	5.70
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/Wikipedia/v1.0	17.10
model_en2arcsdaetfr	fr	ce-mean-words	data/raw/test/en2fr/EUbookshop/v2	22.10
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/OpenSubtitles/v2016	6.40
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/OpenSubtitles/v2018	7.40
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/UN/v20090831	4.90
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/GlobalVoices/v2017q3	5.60
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/GlobalVoices/v2015	5.20
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/TED2013/v1.1	5.80
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/KDE4/v2	3.40
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/Wikipedia/v1.0	8.10
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/Tanzil/v1	0.10
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/News-Commentary/v11	7.90
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/News-Commentary/v9.0	9.70
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/News-Commentary/v9.1	12.90
model_en2arcsdaetfr	ar	translation	data/raw/test/en2ar/MultiUN/v1	7.50
model_en2arcsdaetfr	cs	translation	data/raw/test/en2cs/PHP/v1	10.70
model_en2arcsdaetfr	cs	translation	data/raw/test/en2cs/OpenSubtitles/v2016	10.10
model_en2arcsdaetfr	cs	translation	data/raw/test/en2cs/OpenSubtitles/v1	7.90
